text_id,text,emotion,Annotator-1,Annotator-2,Annotator-3,Annotator-4,Annotator-5,Annotator-6,Annotator-7,Annotator-8,Annotator-9,Annotator-10
1557,عويشة تطرطقت: بطاطا! أمّا بطاطا! ورجعت تغنّي.,Surprise,0,0,2,0,0,0,3,,,
1558,كامل عاودوا كيف كيف: بطاطا.,Joy,0,3,2,0,0,1,3,,,
1558,كامل عاودوا كيف كيف: بطاطا.,Fear,0,0,0,0,0,0,0,,,
1558,كامل عاودوا كيف كيف: بطاطا.,Anger,0,0,0,0,0,0,0,,,
1558,كامل عاودوا كيف كيف: بطاطا.,Sadness,0,0,0,0,0,0,0,,,
1558,كامل عاودوا كيف كيف: بطاطا.,Disgust,0,0,0,0,0,0,0,,,
1558,كامل عاودوا كيف كيف: بطاطا.,Surprise,0,3,2,0,0,0,3,,,
1559,عويشة: - وكاين كرافس فالسلّة ثانيت.,Joy,3,3,0,0,0,0,3,,,
1559,عويشة: - وكاين كرافس فالسلّة ثانيت.,Fear,0,0,0,0,0,0,0,,,
1559,عويشة: - وكاين كرافس فالسلّة ثانيت.,Anger,0,0,0,0,0,0,0,,,
1559,عويشة: - وكاين كرافس فالسلّة ثانيت.,Sadness,0,0,0,0,0,0,0,,,
1559,عويشة: - وكاين كرافس فالسلّة ثانيت.,Disgust,0,0,0,0,0,0,0,,,
1559,عويشة: - وكاين كرافس فالسلّة ثانيت.,Surprise,3,2,0,0,0,0,3,,,
1560,كامل عاودوا كيف كيف: - وكرافس.,Joy,3,2,0,0,0,0,0,3,,
1560,كامل عاودوا كيف كيف: - وكرافس.,Fear,0,0,0,0,0,0,0,0,,
1560,كامل عاودوا كيف كيف: - وكرافس.,Anger,0,0,0,0,0,0,0,0,,
1560,كامل عاودوا كيف كيف: - وكرافس.,Sadness,0,0,0,0,0,0,0,0,,
1560,كامل عاودوا كيف كيف: - وكرافس.,Disgust,0,0,0,0,0,0,0,0,,
1560,كامل عاودوا كيف كيف: - وكرافس.,Surprise,2,0,0,0,3,1,0,3,,
1561,عويشة: - وفول ثانيت.,Joy,0,3,2,0,0,0,3,,,
1561,عويشة: - وفول ثانيت.,Fear,0,0,0,0,0,0,0,,,
1561,عويشة: - وفول ثانيت.,Anger,0,0,0,0,0,0,0,,,
1561,عويشة: - وفول ثانيت.,Sadness,0,0,0,0,0,0,0,,,
1561,عويشة: - وفول ثانيت.,Disgust,0,2,0,0,0,0,0,,,
1561,عويشة: - وفول ثانيت.,Surprise,0,3,2,0,0,0,3,,,
1562,عويشة: - وطوماطيش.,Joy,0,2,0,0,1,0,3,,,
1562,عويشة: - وطوماطيش.,Fear,0,0,0,0,0,0,0,,,
1562,عويشة: - وطوماطيش.,Anger,0,0,0,0,0,0,0,,,
1562,عويشة: - وطوماطيش.,Sadness,0,0,0,0,0,0,0,,,
1562,عويشة: - وطوماطيش.,Disgust,0,0,0,0,0,0,0,,,
1562,عويشة: - وطوماطيش.,Surprise,3,0,0,0,0,0,3,,,
1563,عويشة: - كامل هذا!,Joy,3,2,0,0,0,0,3,,,
1563,عويشة: - كامل هذا!,Fear,0,0,0,0,0,0,0,,,
1563,عويشة: - كامل هذا!,Anger,0,0,0,0,0,0,0,,,
1563,عويشة: - كامل هذا!,Sadness,3,0,0,0,0,0,0,,,
1563,عويشة: - كامل هذا!,Disgust,0,0,0,0,0,0,0,,,
1563,عويشة: - كامل هذا!,Surprise,3,2,0,0,0,2,3,,,
1564,عويشة: - واللّحم أمّا. لحاااام. لحاااام. شوفي أمّا قوجة من هو.,Joy,3,3,0,0,1,3,3,,,
1564,عويشة: - واللّحم أمّا. لحاااام. لحاااام. شوفي أمّا قوجة من هو.,Fear,0,0,0,0,0,0,0,,,
1564,عويشة: - واللّحم أمّا. لحاااام. لحاااام. شوفي أمّا قوجة من هو.,Anger,0,0,0,0,0,0,0,,,
1564,عويشة: - واللّحم أمّا. لحاااام. لحاااام. شوفي أمّا قوجة من هو.,Sadness,0,0,0,0,0,0,0,,,
1564,عويشة: - واللّحم أمّا. لحاااام. لحاااام. شوفي أمّا قوجة من هو.,Disgust,0,0,0,0,0,0,0,,,
1564,عويشة: - واللّحم أمّا. لحاااام. لحاااام. شوفي أمّا قوجة من هو.,Surprise,3,0,0,0,2,0,3,,,
1565,كامل عاودوا كيف كيف: لحم ثانبت.,Joy,3,3,0,0,0,0,3,,,
1565,كامل عاودوا كيف كيف: لحم ثانبت.,Fear,0,0,0,0,0,0,0,,,
1565,كامل عاودوا كيف كيف: لحم ثانبت.,Anger,0,0,0,0,0,0,0,,,
1565,كامل عاودوا كيف كيف: لحم ثانبت.,Sadness,0,0,0,0,0,0,0,,,
1565,كامل عاودوا كيف كيف: لحم ثانبت.,Disgust,0,0,0,0,0,0,0,,,
1565,كامل عاودوا كيف كيف: لحم ثانبت.,Surprise,3,0,0,0,0,0,3,,,
1566,البنات قاعدين يدوروا ويشطحوا فالبيت: بطاطا! كرافس! لحم! هبلوا مالفرحة.,Joy,3,3,3,0,3,1,3,,,
1566,البنات قاعدين يدوروا ويشطحوا فالبيت: بطاطا! كرافس! لحم! هبلوا مالفرحة.,Fear,0,0,0,0,0,0,0,,,
1566,البنات قاعدين يدوروا ويشطحوا فالبيت: بطاطا! كرافس! لحم! هبلوا مالفرحة.,Anger,0,0,0,0,0,0,0,,,
1566,البنات قاعدين يدوروا ويشطحوا فالبيت: بطاطا! كرافس! لحم! هبلوا مالفرحة.,Sadness,0,0,0,0,0,0,0,,,
1566,البنات قاعدين يدوروا ويشطحوا فالبيت: بطاطا! كرافس! لحم! هبلوا مالفرحة.,Disgust,0,0,0,0,0,0,0,,,
1566,البنات قاعدين يدوروا ويشطحوا فالبيت: بطاطا! كرافس! لحم! هبلوا مالفرحة.,Surprise,0,0,3,0,0,0,3,,,
1567,غير يمّاهم لي قعدت شادّة روحها، كانت مخلوعة. الذراري ما كانش راحلهم منين جا كامل هاذ الخير. إذا راهم عندهم إمّالا ما يكونوا غير ديالهم بصّح عيني قاعدة مبكّمة.,Joy,3,3,0,0,0,0,1,,,
1567,غير يمّاهم لي قعدت شادّة روحها، كانت مخلوعة. الذراري ما كانش راحلهم منين جا كامل هاذ الخير. إذا راهم عندهم إمّالا ما يكونوا غير ديالهم بصّح عيني قاعدة مبكّمة.,Fear,0,3,0,0,2,0,3,,,
1567,غير يمّاهم لي قعدت شادّة روحها، كانت مخلوعة. الذراري ما كانش راحلهم منين جا كامل هاذ الخير. إذا راهم عندهم إمّالا ما يكونوا غير ديالهم بصّح عيني قاعدة مبكّمة.,Anger,0,0,0,0,0,0,0,,,
1567,غير يمّاهم لي قعدت شادّة روحها، كانت مخلوعة. الذراري ما كانش راحلهم منين جا كامل هاذ الخير. إذا راهم عندهم إمّالا ما يكونوا غير ديالهم بصّح عيني قاعدة مبكّمة.,Sadness,0,0,0,0,0,0,0,,,
1567,غير يمّاهم لي قعدت شادّة روحها، كانت مخلوعة. الذراري ما كانش راحلهم منين جا كامل هاذ الخير. إذا راهم عندهم إمّالا ما يكونوا غير ديالهم بصّح عيني قاعدة مبكّمة.,Disgust,0,0,0,0,0,0,0,,,
1567,غير يمّاهم لي قعدت شادّة روحها، كانت مخلوعة. الذراري ما كانش راحلهم منين جا كامل هاذ الخير. إذا راهم عندهم إمّالا ما يكونوا غير ديالهم بصّح عيني قاعدة مبكّمة.,Surprise,3,3,0,1,0,2,3,,,
1568,كانت باينة قاعدة تخمّم في منين جا كامل هذا. بناتها ردّوا بالهم بلّي كانت تبان تخمّم بصّح كملوا يعيّطوا، يغنّوا و يشّطحوا. تقلّبوا فالقاعة ومن بعد كامل تهدّنوا.,Joy,0,0,3,0,0,3,3,,,
1568,كانت باينة قاعدة تخمّم في منين جا كامل هذا. بناتها ردّوا بالهم بلّي كانت تبان تخمّم بصّح كملوا يعيّطوا، يغنّوا و يشّطحوا. تقلّبوا فالقاعة ومن بعد كامل تهدّنوا.,Fear,0,0,0,0,0,0,0,,,
1568,كانت باينة قاعدة تخمّم في منين جا كامل هذا. بناتها ردّوا بالهم بلّي كانت تبان تخمّم بصّح كملوا يعيّطوا، يغنّوا و يشّطحوا. تقلّبوا فالقاعة ومن بعد كامل تهدّنوا.,Anger,0,0,0,0,0,0,0,,,
1568,كانت باينة قاعدة تخمّم في منين جا كامل هذا. بناتها ردّوا بالهم بلّي كانت تبان تخمّم بصّح كملوا يعيّطوا، يغنّوا و يشّطحوا. تقلّبوا فالقاعة ومن بعد كامل تهدّنوا.,Sadness,1,0,0,0,0,0,0,,,
1568,كانت باينة قاعدة تخمّم في منين جا كامل هذا. بناتها ردّوا بالهم بلّي كانت تبان تخمّم بصّح كملوا يعيّطوا، يغنّوا و يشّطحوا. تقلّبوا فالقاعة ومن بعد كامل تهدّنوا.,Disgust,0,0,0,0,0,0,0,,,
1568,كانت باينة قاعدة تخمّم في منين جا كامل هذا. بناتها ردّوا بالهم بلّي كانت تبان تخمّم بصّح كملوا يعيّطوا، يغنّوا و يشّطحوا. تقلّبوا فالقاعة ومن بعد كامل تهدّنوا.,Surprise,0,0,3,0,0,0,3,,,
1569,عيني جابت بنتها الكبيرة ليها وقعدتها قدّامها: - ضرك رايحة تحكيلي كلّش. منين جاو هاذ الخضرة وهاذ اللّحم وكامل هاذ السّلّة؟,Joy,1,2,0,0,0,0,1,,,
1569,عيني جابت بنتها الكبيرة ليها وقعدتها قدّامها: - ضرك رايحة تحكيلي كلّش. منين جاو هاذ الخضرة وهاذ اللّحم وكامل هاذ السّلّة؟,Fear,1,0,0,0,0,0,3,,,
1569,عيني جابت بنتها الكبيرة ليها وقعدتها قدّامها: - ضرك رايحة تحكيلي كلّش. منين جاو هاذ الخضرة وهاذ اللّحم وكامل هاذ السّلّة؟,Anger,3,2,0,0,0,0,0,,,
1569,عيني جابت بنتها الكبيرة ليها وقعدتها قدّامها: - ضرك رايحة تحكيلي كلّش. منين جاو هاذ الخضرة وهاذ اللّحم وكامل هاذ السّلّة؟,Sadness,0,0,0,0,0,0,0,,,
1569,عيني جابت بنتها الكبيرة ليها وقعدتها قدّامها: - ضرك رايحة تحكيلي كلّش. منين جاو هاذ الخضرة وهاذ اللّحم وكامل هاذ السّلّة؟,Disgust,0,0,0,0,0,0,0,,,
1569,عيني جابت بنتها الكبيرة ليها وقعدتها قدّامها: - ضرك رايحة تحكيلي كلّش. منين جاو هاذ الخضرة وهاذ اللّحم وكامل هاذ السّلّة؟,Surprise,3,2,0,0,1,0,3,,,
1570,عيني قاعدة تسقسي في بنتها بلا ما تحبس: تسقسي الطفلة تجاوب، تسقسي تجاوب وهي رايحة وكمّلوا هكذاك بأصوات الخلعة والدّهشة: صحّ؟ روحي تشوفي وغير: بوه! بلا ما يحّبسوا: بوه! بوه! بالفرحة و الحشمة من خير كبير كيما هذا.,Joy,3,3,0,0,0,3,3,,,
1570,عيني قاعدة تسقسي في بنتها بلا ما تحبس: تسقسي الطفلة تجاوب، تسقسي تجاوب وهي رايحة وكمّلوا هكذاك بأصوات الخلعة والدّهشة: صحّ؟ روحي تشوفي وغير: بوه! بلا ما يحّبسوا: بوه! بوه! بالفرحة و الحشمة من خير كبير كيما هذا.,Fear,0,1,0,0,0,0,0,,,
1570,عيني قاعدة تسقسي في بنتها بلا ما تحبس: تسقسي الطفلة تجاوب، تسقسي تجاوب وهي رايحة وكمّلوا هكذاك بأصوات الخلعة والدّهشة: صحّ؟ روحي تشوفي وغير: بوه! بلا ما يحّبسوا: بوه! بوه! بالفرحة و الحشمة من خير كبير كيما هذا.,Anger,0,0,0,0,0,0,0,,,
1570,عيني قاعدة تسقسي في بنتها بلا ما تحبس: تسقسي الطفلة تجاوب، تسقسي تجاوب وهي رايحة وكمّلوا هكذاك بأصوات الخلعة والدّهشة: صحّ؟ روحي تشوفي وغير: بوه! بلا ما يحّبسوا: بوه! بوه! بالفرحة و الحشمة من خير كبير كيما هذا.,Sadness,0,0,0,0,0,0,0,,,
1570,عيني قاعدة تسقسي في بنتها بلا ما تحبس: تسقسي الطفلة تجاوب، تسقسي تجاوب وهي رايحة وكمّلوا هكذاك بأصوات الخلعة والدّهشة: صحّ؟ روحي تشوفي وغير: بوه! بلا ما يحّبسوا: بوه! بوه! بالفرحة و الحشمة من خير كبير كيما هذا.,Disgust,0,1,0,0,0,0,0,,,
1570,عيني قاعدة تسقسي في بنتها بلا ما تحبس: تسقسي الطفلة تجاوب، تسقسي تجاوب وهي رايحة وكمّلوا هكذاك بأصوات الخلعة والدّهشة: صحّ؟ روحي تشوفي وغير: بوه! بلا ما يحّبسوا: بوه! بوه! بالفرحة و الحشمة من خير كبير كيما هذا.,Surprise,3,3,0,0,2,0,3,,,
1571,عيني ثانيت ولّات تزغد وتغمز كيما بنتها بصّح مرّة على مرّة كانت ترمي: أحّي! أحّي تع الشكّ. اليمّات و الطفلة كملوا هكذاك:,Joy,0,0,1,0,0,0,3,,,
1571,عيني ثانيت ولّات تزغد وتغمز كيما بنتها بصّح مرّة على مرّة كانت ترمي: أحّي! أحّي تع الشكّ. اليمّات و الطفلة كملوا هكذاك:,Fear,0,2,1,0,0,0,0,,,
1571,عيني ثانيت ولّات تزغد وتغمز كيما بنتها بصّح مرّة على مرّة كانت ترمي: أحّي! أحّي تع الشكّ. اليمّات و الطفلة كملوا هكذاك:,Anger,0,0,1,0,0,1,0,,,
1571,عيني ثانيت ولّات تزغد وتغمز كيما بنتها بصّح مرّة على مرّة كانت ترمي: أحّي! أحّي تع الشكّ. اليمّات و الطفلة كملوا هكذاك:,Sadness,0,0,1,0,0,0,0,,,
1571,عيني ثانيت ولّات تزغد وتغمز كيما بنتها بصّح مرّة على مرّة كانت ترمي: أحّي! أحّي تع الشكّ. اليمّات و الطفلة كملوا هكذاك:,Disgust,0,0,0,0,0,0,0,,,
1571,عيني ثانيت ولّات تزغد وتغمز كيما بنتها بصّح مرّة على مرّة كانت ترمي: أحّي! أحّي تع الشكّ. اليمّات و الطفلة كملوا هكذاك:,Surprise,0,2,3,0,0,0,3,,,
1572,عيني: أحّي أحّي!,Joy,0,0,0,0,0,0,3,,,
1572,عيني: أحّي أحّي!,Fear,2,1,0,0,0,0,0,,,
1572,عيني: أحّي أحّي!,Anger,2,1,0,0,0,0,0,,,
1572,عيني: أحّي أحّي!,Sadness,2,0,0,0,0,0,0,,,
1572,عيني: أحّي أحّي!,Disgust,0,0,0,0,0,0,0,,,
1572,عيني: أحّي أحّي!,Surprise,3,3,0,0,0,0,3,,,
1573,غويشة: أحّي أحّي!,Joy,0,0,0,0,0,0,3,,,
1573,غويشة: أحّي أحّي!,Fear,0,1,0,0,0,0,0,,,
1573,غويشة: أحّي أحّي!,Anger,0,1,0,0,0,2,0,,,
1573,غويشة: أحّي أحّي!,Sadness,3,1,0,0,0,0,0,,,
1573,غويشة: أحّي أحّي!,Disgust,3,0,0,0,0,0,0,,,
1573,غويشة: أحّي أحّي!,Surprise,3,2,0,0,0,0,3,,,
1574,عيني: إمّالا هكذا؟,Joy,0,0,0,0,2,0,0,3,,
1574,عيني: إمّالا هكذا؟,Fear,0,0,0,0,0,0,0,0,,
1574,عيني: إمّالا هكذا؟,Anger,3,2,0,0,3,2,2,0,,
1574,عيني: إمّالا هكذا؟,Sadness,0,0,0,0,2,0,0,0,,
1574,عيني: إمّالا هكذا؟,Disgust,0,0,0,0,3,0,0,0,,
1574,عيني: إمّالا هكذا؟,Surprise,3,3,0,0,3,0,2,3,,
1575,عويشة: إيه هكذا. وعاودت الحكاية ديالها - هكذا كاين.هكذا وهكذا. عاودتها مرّة واحد أخرى.,Joy,3,0,0,0,0,0,3,,,
1575,عويشة: إيه هكذا. وعاودت الحكاية ديالها - هكذا كاين.هكذا وهكذا. عاودتها مرّة واحد أخرى.,Fear,0,0,0,0,0,0,0,,,
1575,عويشة: إيه هكذا. وعاودت الحكاية ديالها - هكذا كاين.هكذا وهكذا. عاودتها مرّة واحد أخرى.,Anger,0,0,0,0,0,0,0,,,
1575,عويشة: إيه هكذا. وعاودت الحكاية ديالها - هكذا كاين.هكذا وهكذا. عاودتها مرّة واحد أخرى.,Sadness,0,0,0,0,1,0,0,,,
1575,عويشة: إيه هكذا. وعاودت الحكاية ديالها - هكذا كاين.هكذا وهكذا. عاودتها مرّة واحد أخرى.,Disgust,0,0,0,0,0,0,0,,,
1575,عويشة: إيه هكذا. وعاودت الحكاية ديالها - هكذا كاين.هكذا وهكذا. عاودتها مرّة واحد أخرى.,Surprise,0,0,0,0,0,1,3,,,
1576,- هذا لمّاش؟,Joy,0,0,0,0,0,0,0,,,
1576,- هذا لمّاش؟,Fear,0,0,0,0,0,0,0,,,
1576,- هذا لمّاش؟,Anger,0,0,0,0,0,0,0,,,
1576,- هذا لمّاش؟,Sadness,0,0,0,0,0,0,0,,,
1576,- هذا لمّاش؟,Disgust,0,0,0,0,1,0,0,,,
1576,- هذا لمّاش؟,Surprise,0,3,1,0,0,0,3,,,
1577,عويشة: زوج نسا من التحت قالوا: كاين واحد راهو يعيّطلكم عند الباب. ما سمعتيهش؟ راهو يعيّط عندو ربع ساعة. يكون وجعه حلقه.الزوج نسا ما شافوش عويشة.,Joy,0,0,0,0,0,0,0,,,
1577,عويشة: زوج نسا من التحت قالوا: كاين واحد راهو يعيّطلكم عند الباب. ما سمعتيهش؟ راهو يعيّط عندو ربع ساعة. يكون وجعه حلقه.الزوج نسا ما شافوش عويشة.,Fear,0,0,0,0,0,0,0,,,
1577,عويشة: زوج نسا من التحت قالوا: كاين واحد راهو يعيّطلكم عند الباب. ما سمعتيهش؟ راهو يعيّط عندو ربع ساعة. يكون وجعه حلقه.الزوج نسا ما شافوش عويشة.,Anger,2,1,0,0,0,0,0,,,
1577,عويشة: زوج نسا من التحت قالوا: كاين واحد راهو يعيّطلكم عند الباب. ما سمعتيهش؟ راهو يعيّط عندو ربع ساعة. يكون وجعه حلقه.الزوج نسا ما شافوش عويشة.,Sadness,2,1,0,0,0,0,0,,,
1577,عويشة: زوج نسا من التحت قالوا: كاين واحد راهو يعيّطلكم عند الباب. ما سمعتيهش؟ راهو يعيّط عندو ربع ساعة. يكون وجعه حلقه.الزوج نسا ما شافوش عويشة.,Disgust,0,0,0,0,0,0,0,,,
1577,عويشة: زوج نسا من التحت قالوا: كاين واحد راهو يعيّطلكم عند الباب. ما سمعتيهش؟ راهو يعيّط عندو ربع ساعة. يكون وجعه حلقه.الزوج نسا ما شافوش عويشة.,Surprise,2,2,0,0,0,0,3,,,
1578,عويشة: ما سمعت والو. كنت مشغولة. ما نقدرو نسّمعوا والو منّا. ضرك نروح نشوف.,Joy,0,0,0,0,0,0,0,,,
1578,عويشة: ما سمعت والو. كنت مشغولة. ما نقدرو نسّمعوا والو منّا. ضرك نروح نشوف.,Fear,0,0,0,0,1,0,0,,,
1578,عويشة: ما سمعت والو. كنت مشغولة. ما نقدرو نسّمعوا والو منّا. ضرك نروح نشوف.,Anger,0,0,1,0,0,0,0,,,
1578,عويشة: ما سمعت والو. كنت مشغولة. ما نقدرو نسّمعوا والو منّا. ضرك نروح نشوف.,Sadness,0,0,1,0,0,0,0,,,
1578,عويشة: ما سمعت والو. كنت مشغولة. ما نقدرو نسّمعوا والو منّا. ضرك نروح نشوف.,Disgust,0,0,0,0,0,0,0,,,
1578,عويشة: ما سمعت والو. كنت مشغولة. ما نقدرو نسّمعوا والو منّا. ضرك نروح نشوف.,Surprise,0,3,2,0,0,0,3,,,
1579,عويشة: كان راجل، صحّ. كان يهدر هكذا وقاعدة تعاود كيما تقدر تقوشي راهي تنبح. من بعد حكمها الضحك.,Joy,0,0,3,1,1,0,3,,,
1579,عويشة: كان راجل، صحّ. كان يهدر هكذا وقاعدة تعاود كيما تقدر تقوشي راهي تنبح. من بعد حكمها الضحك.,Fear,0,3,0,0,0,0,0,,,
1579,عويشة: كان راجل، صحّ. كان يهدر هكذا وقاعدة تعاود كيما تقدر تقوشي راهي تنبح. من بعد حكمها الضحك.,Anger,0,0,1,0,0,0,0,,,
1579,عويشة: كان راجل، صحّ. كان يهدر هكذا وقاعدة تعاود كيما تقدر تقوشي راهي تنبح. من بعد حكمها الضحك.,Sadness,0,0,2,0,0,0,0,,,
1579,عويشة: كان راجل، صحّ. كان يهدر هكذا وقاعدة تعاود كيما تقدر تقوشي راهي تنبح. من بعد حكمها الضحك.,Disgust,0,0,1,0,0,0,0,,,
1579,عويشة: كان راجل، صحّ. كان يهدر هكذا وقاعدة تعاود كيما تقدر تقوشي راهي تنبح. من بعد حكمها الضحك.,Surprise,0,3,0,0,0,1,3,,,
1580,عويشة: - وقفت مور الباب باش ما يشوفونيش. حسبته برّاني. ما كنتش نعرفه. مور الباب سقسيته: واش حبّيت؟ هدر معايا كيما قلتلكم وأنا كنت نشوفه: ماشي بزّاف شباب.,Joy,2,0,0,0,0,0,1,,,
1580,عويشة: - وقفت مور الباب باش ما يشوفونيش. حسبته برّاني. ما كنتش نعرفه. مور الباب سقسيته: واش حبّيت؟ هدر معايا كيما قلتلكم وأنا كنت نشوفه: ماشي بزّاف شباب.,Fear,0,2,1,0,1,0,0,,,
1580,عويشة: - وقفت مور الباب باش ما يشوفونيش. حسبته برّاني. ما كنتش نعرفه. مور الباب سقسيته: واش حبّيت؟ هدر معايا كيما قلتلكم وأنا كنت نشوفه: ماشي بزّاف شباب.,Anger,0,0,1,0,0,0,1,,,
1580,عويشة: - وقفت مور الباب باش ما يشوفونيش. حسبته برّاني. ما كنتش نعرفه. مور الباب سقسيته: واش حبّيت؟ هدر معايا كيما قلتلكم وأنا كنت نشوفه: ماشي بزّاف شباب.,Sadness,0,0,1,0,0,0,0,,,
1580,عويشة: - وقفت مور الباب باش ما يشوفونيش. حسبته برّاني. ما كنتش نعرفه. مور الباب سقسيته: واش حبّيت؟ هدر معايا كيما قلتلكم وأنا كنت نشوفه: ماشي بزّاف شباب.,Disgust,0,2,2,0,0,0,0,,,
1580,عويشة: - وقفت مور الباب باش ما يشوفونيش. حسبته برّاني. ما كنتش نعرفه. مور الباب سقسيته: واش حبّيت؟ هدر معايا كيما قلتلكم وأنا كنت نشوفه: ماشي بزّاف شباب.,Surprise,2,1,2,0,0,0,2,,,
1581,عيني: كوليرا! ما زالكي صغيرة!,Joy,0,0,0,0,0,0,0,,,
1581,عيني: كوليرا! ما زالكي صغيرة!,Fear,0,2,0,0,2,2,0,,,
1581,عيني: كوليرا! ما زالكي صغيرة!,Anger,3,3,0,0,0,2,3,,,
1581,عيني: كوليرا! ما زالكي صغيرة!,Sadness,0,1,0,0,0,0,0,,,
1581,عيني: كوليرا! ما زالكي صغيرة!,Disgust,3,2,0,0,0,0,0,,,
1581,عيني: كوليرا! ما زالكي صغيرة!,Surprise,0,3,0,0,0,0,3,,,
1582,"عويشة: - بصّح كان يبان ناس ملاح وكان يضحك: ""ما كاشها عيني؟ خسارة، عيني بنت خالتي. قوليلها مصطفى جا يشوفها. آه كنت حاب نصيبها في دارها. ما تعرفينيش لالا؟ قوليلها مصطفى وليد لالّة خيرة. آي بنت خالتي مسكينة. عندي شحال ماللّي ما شفتهاش."" عيّطها مع الهدرة دياله الغريبة. وجهه كان فيه الخير. ما علاباليش إذا كاين بزّاف ناس ملاح كيما هو.",Joy,0,0,3,0,2,0,3,,,
1582,"عويشة: - بصّح كان يبان ناس ملاح وكان يضحك: ""ما كاشها عيني؟ خسارة، عيني بنت خالتي. قوليلها مصطفى جا يشوفها. آه كنت حاب نصيبها في دارها. ما تعرفينيش لالا؟ قوليلها مصطفى وليد لالّة خيرة. آي بنت خالتي مسكينة. عندي شحال ماللّي ما شفتهاش."" عيّطها مع الهدرة دياله الغريبة. وجهه كان فيه الخير. ما علاباليش إذا كاين بزّاف ناس ملاح كيما هو.",Fear,1,0,0,0,0,0,0,,,
1582,"عويشة: - بصّح كان يبان ناس ملاح وكان يضحك: ""ما كاشها عيني؟ خسارة، عيني بنت خالتي. قوليلها مصطفى جا يشوفها. آه كنت حاب نصيبها في دارها. ما تعرفينيش لالا؟ قوليلها مصطفى وليد لالّة خيرة. آي بنت خالتي مسكينة. عندي شحال ماللّي ما شفتهاش."" عيّطها مع الهدرة دياله الغريبة. وجهه كان فيه الخير. ما علاباليش إذا كاين بزّاف ناس ملاح كيما هو.",Anger,1,0,0,0,0,0,0,,,
1582,"عويشة: - بصّح كان يبان ناس ملاح وكان يضحك: ""ما كاشها عيني؟ خسارة، عيني بنت خالتي. قوليلها مصطفى جا يشوفها. آه كنت حاب نصيبها في دارها. ما تعرفينيش لالا؟ قوليلها مصطفى وليد لالّة خيرة. آي بنت خالتي مسكينة. عندي شحال ماللّي ما شفتهاش."" عيّطها مع الهدرة دياله الغريبة. وجهه كان فيه الخير. ما علاباليش إذا كاين بزّاف ناس ملاح كيما هو.",Sadness,3,0,2,0,0,0,0,,,
1582,"عويشة: - بصّح كان يبان ناس ملاح وكان يضحك: ""ما كاشها عيني؟ خسارة، عيني بنت خالتي. قوليلها مصطفى جا يشوفها. آه كنت حاب نصيبها في دارها. ما تعرفينيش لالا؟ قوليلها مصطفى وليد لالّة خيرة. آي بنت خالتي مسكينة. عندي شحال ماللّي ما شفتهاش."" عيّطها مع الهدرة دياله الغريبة. وجهه كان فيه الخير. ما علاباليش إذا كاين بزّاف ناس ملاح كيما هو.",Disgust,0,0,0,0,0,0,0,,,
1582,"عويشة: - بصّح كان يبان ناس ملاح وكان يضحك: ""ما كاشها عيني؟ خسارة، عيني بنت خالتي. قوليلها مصطفى جا يشوفها. آه كنت حاب نصيبها في دارها. ما تعرفينيش لالا؟ قوليلها مصطفى وليد لالّة خيرة. آي بنت خالتي مسكينة. عندي شحال ماللّي ما شفتهاش."" عيّطها مع الهدرة دياله الغريبة. وجهه كان فيه الخير. ما علاباليش إذا كاين بزّاف ناس ملاح كيما هو.",Surprise,2,0,3,0,0,1,3,,,
1583,عويشة: و سّي مصطفي حطّ هاذ السّلّة عند الباب. - السّلّة شحال كانت ثقيلة، ذراعي تكسّر كي رفدتها وحدي. و راح.,Joy,3,0,1,0,0,0,3,,,
1583,عويشة: و سّي مصطفي حطّ هاذ السّلّة عند الباب. - السّلّة شحال كانت ثقيلة، ذراعي تكسّر كي رفدتها وحدي. و راح.,Fear,0,0,0,0,0,0,0,,,
1583,عويشة: و سّي مصطفي حطّ هاذ السّلّة عند الباب. - السّلّة شحال كانت ثقيلة، ذراعي تكسّر كي رفدتها وحدي. و راح.,Anger,0,0,0,0,0,0,0,,,
1583,عويشة: و سّي مصطفي حطّ هاذ السّلّة عند الباب. - السّلّة شحال كانت ثقيلة، ذراعي تكسّر كي رفدتها وحدي. و راح.,Sadness,0,0,1,0,0,0,0,,,
1583,عويشة: و سّي مصطفي حطّ هاذ السّلّة عند الباب. - السّلّة شحال كانت ثقيلة، ذراعي تكسّر كي رفدتها وحدي. و راح.,Disgust,0,0,0,0,0,0,0,,,
1583,عويشة: و سّي مصطفي حطّ هاذ السّلّة عند الباب. - السّلّة شحال كانت ثقيلة، ذراعي تكسّر كي رفدتها وحدي. و راح.,Surprise,3,0,3,0,0,0,2,,,
1584,مصطفى: - قولي ليمّاك بلّي وليد خالتك مصطفى جاز. نعزّو بنت خالتنا عيني. الله غالب مانشوفوهاش بزّاف. زمان غريب هاذ اليامات. رانا عايشين في يامات ما نقدروش نزورو فيهم لي يكونولنا. وأنتو تهلّاو في رواحكم يا ذراري.,Joy,0,2,0,0,0,0,2,,,
1584,مصطفى: - قولي ليمّاك بلّي وليد خالتك مصطفى جاز. نعزّو بنت خالتنا عيني. الله غالب مانشوفوهاش بزّاف. زمان غريب هاذ اليامات. رانا عايشين في يامات ما نقدروش نزورو فيهم لي يكونولنا. وأنتو تهلّاو في رواحكم يا ذراري.,Fear,0,0,0,0,0,0,0,,,
