text_id,text,emotion,Annotator-1,Annotator-2,Annotator-3
2160,"Flera dagars problem med SSL-certifikat gjorde att våra hemsidor inte kunde besökas (i princip). Efter andra dagen av problem, och 10 timmars driftstörning försökte jag att ringa supporten. Efter en timma i telefonkö (58 minuter), fick jag prata med en väldigt ointresserad person. Jag förklarade att jag åtminstone behövde veta NÄR problemen skulle tänkas vara lösta. Som svar fick jag att ""vi kommunicerar inte på det sättet med våra drifttekniker, du får vänta å se"".  Jag påpekade att det nu efter två dagar börjar bli dyrt att bara ""vänta å se om ni löser det"".  Som svar fick jag drygt tillbaka att ""du har som alternativ att byta webhotell, stänga av SSL eller vänta - och de första två alternativen innebär en hel del jobb för dig"".  Visserligen är det sant. Men vaf...  Vi har varit kunder hos Binero i över 6 år. Men de prövar vårt tålamod ordentligt.  Jag kan absolut INTE rekommendera Binero idagsläget. ",Sadness,2,0,0
2160,"Flera dagars problem med SSL-certifikat gjorde att våra hemsidor inte kunde besökas (i princip). Efter andra dagen av problem, och 10 timmars driftstörning försökte jag att ringa supporten. Efter en timma i telefonkö (58 minuter), fick jag prata med en väldigt ointresserad person. Jag förklarade att jag åtminstone behövde veta NÄR problemen skulle tänkas vara lösta. Som svar fick jag att ""vi kommunicerar inte på det sättet med våra drifttekniker, du får vänta å se"".  Jag påpekade att det nu efter två dagar börjar bli dyrt att bara ""vänta å se om ni löser det"".  Som svar fick jag drygt tillbaka att ""du har som alternativ att byta webhotell, stänga av SSL eller vänta - och de första två alternativen innebär en hel del jobb för dig"".  Visserligen är det sant. Men vaf...  Vi har varit kunder hos Binero i över 6 år. Men de prövar vårt tålamod ordentligt.  Jag kan absolut INTE rekommendera Binero idagsläget. ",Disgust,2,0,0
2160,"Flera dagars problem med SSL-certifikat gjorde att våra hemsidor inte kunde besökas (i princip). Efter andra dagen av problem, och 10 timmars driftstörning försökte jag att ringa supporten. Efter en timma i telefonkö (58 minuter), fick jag prata med en väldigt ointresserad person. Jag förklarade att jag åtminstone behövde veta NÄR problemen skulle tänkas vara lösta. Som svar fick jag att ""vi kommunicerar inte på det sättet med våra drifttekniker, du får vänta å se"".  Jag påpekade att det nu efter två dagar börjar bli dyrt att bara ""vänta å se om ni löser det"".  Som svar fick jag drygt tillbaka att ""du har som alternativ att byta webhotell, stänga av SSL eller vänta - och de första två alternativen innebär en hel del jobb för dig"".  Visserligen är det sant. Men vaf...  Vi har varit kunder hos Binero i över 6 år. Men de prövar vårt tålamod ordentligt.  Jag kan absolut INTE rekommendera Binero idagsläget. ",Surprise,2,0,0
2161,"Bytt värmepatron, men dålig kommunication.",Joy,0,2,0
2161,"Bytt värmepatron, men dålig kommunication.",Fear,0,1,0
2161,"Bytt värmepatron, men dålig kommunication.",Anger,1,0,1
2161,"Bytt värmepatron, men dålig kommunication.",Sadness,1,1,0
2161,"Bytt värmepatron, men dålig kommunication.",Disgust,1,0,0
2161,"Bytt värmepatron, men dålig kommunication.",Surprise,0,0,0
2162,"Utan tvekan Sveriges bästa catering, generösa och otroligt gott.",Joy,3,3,3
2162,"Utan tvekan Sveriges bästa catering, generösa och otroligt gott.",Fear,0,0,0
2162,"Utan tvekan Sveriges bästa catering, generösa och otroligt gott.",Anger,0,0,0
2162,"Utan tvekan Sveriges bästa catering, generösa och otroligt gott.",Sadness,0,0,0
2162,"Utan tvekan Sveriges bästa catering, generösa och otroligt gott.",Disgust,0,0,0
2162,"Utan tvekan Sveriges bästa catering, generösa och otroligt gott.",Surprise,0,0,0
2163,Fönsterputs. Slarvigt putsade fönster. Tog ca 2 min för dem att putsa fönster och bleck på vårt hus.,Joy,0,0,0
2163,Fönsterputs. Slarvigt putsade fönster. Tog ca 2 min för dem att putsa fönster och bleck på vårt hus.,Fear,0,0,0
2163,Fönsterputs. Slarvigt putsade fönster. Tog ca 2 min för dem att putsa fönster och bleck på vårt hus.,Anger,1,0,1
2163,Fönsterputs. Slarvigt putsade fönster. Tog ca 2 min för dem att putsa fönster och bleck på vårt hus.,Sadness,2,0,0
2163,Fönsterputs. Slarvigt putsade fönster. Tog ca 2 min för dem att putsa fönster och bleck på vårt hus.,Disgust,1,1,0
2163,Fönsterputs. Slarvigt putsade fönster. Tog ca 2 min för dem att putsa fönster och bleck på vårt hus.,Surprise,0,0,0
2164,Bra service anda samt snabbt arbete med alla stubbar,Joy,2,1,1
2164,Bra service anda samt snabbt arbete med alla stubbar,Fear,0,0,0
2164,Bra service anda samt snabbt arbete med alla stubbar,Anger,0,0,0
2164,Bra service anda samt snabbt arbete med alla stubbar,Sadness,0,0,0
2164,Bra service anda samt snabbt arbete med alla stubbar,Disgust,0,0,0
2164,Bra service anda samt snabbt arbete med alla stubbar,Surprise,0,0,0
2165,"Gick hos en tjej som nyss börjat på företaget och gjorde naglar. Hon gick inte ut i kanterna alls och det började släppa redan efter en vecka, fick en skadad nagel då hon tryckte för hårt med ""borren"" vid nagelbanden så har nu en inbuktning i nageln som måste växa bort.. La även alldeles för mycket gel så naglarna såg buckliga och tjocka ut. Inte nöjd.",Joy,0,0,0
2165,"Gick hos en tjej som nyss börjat på företaget och gjorde naglar. Hon gick inte ut i kanterna alls och det började släppa redan efter en vecka, fick en skadad nagel då hon tryckte för hårt med ""borren"" vid nagelbanden så har nu en inbuktning i nageln som måste växa bort.. La även alldeles för mycket gel så naglarna såg buckliga och tjocka ut. Inte nöjd.",Fear,0,0,0
2165,"Gick hos en tjej som nyss börjat på företaget och gjorde naglar. Hon gick inte ut i kanterna alls och det började släppa redan efter en vecka, fick en skadad nagel då hon tryckte för hårt med ""borren"" vid nagelbanden så har nu en inbuktning i nageln som måste växa bort.. La även alldeles för mycket gel så naglarna såg buckliga och tjocka ut. Inte nöjd.",Anger,1,0,2
2165,"Gick hos en tjej som nyss börjat på företaget och gjorde naglar. Hon gick inte ut i kanterna alls och det började släppa redan efter en vecka, fick en skadad nagel då hon tryckte för hårt med ""borren"" vid nagelbanden så har nu en inbuktning i nageln som måste växa bort.. La även alldeles för mycket gel så naglarna såg buckliga och tjocka ut. Inte nöjd.",Sadness,2,2,1
2165,"Gick hos en tjej som nyss börjat på företaget och gjorde naglar. Hon gick inte ut i kanterna alls och det började släppa redan efter en vecka, fick en skadad nagel då hon tryckte för hårt med ""borren"" vid nagelbanden så har nu en inbuktning i nageln som måste växa bort.. La även alldeles för mycket gel så naglarna såg buckliga och tjocka ut. Inte nöjd.",Disgust,1,1,0
2165,"Gick hos en tjej som nyss börjat på företaget och gjorde naglar. Hon gick inte ut i kanterna alls och det började släppa redan efter en vecka, fick en skadad nagel då hon tryckte för hårt med ""borren"" vid nagelbanden så har nu en inbuktning i nageln som måste växa bort.. La även alldeles för mycket gel så naglarna såg buckliga och tjocka ut. Inte nöjd.",Surprise,0,0,0
2166,"Snabb service, trevlig personal som bjöd på det extra fattades en skev gan fixade skulle byta sim-kort intelefonera han fixade köpte skal  han bytte o fixade",Joy,2,1,1
2166,"Snabb service, trevlig personal som bjöd på det extra fattades en skev gan fixade skulle byta sim-kort intelefonera han fixade köpte skal  han bytte o fixade",Fear,0,0,0
2166,"Snabb service, trevlig personal som bjöd på det extra fattades en skev gan fixade skulle byta sim-kort intelefonera han fixade köpte skal  han bytte o fixade",Anger,0,0,0
2166,"Snabb service, trevlig personal som bjöd på det extra fattades en skev gan fixade skulle byta sim-kort intelefonera han fixade köpte skal  han bytte o fixade",Sadness,0,0,0
2166,"Snabb service, trevlig personal som bjöd på det extra fattades en skev gan fixade skulle byta sim-kort intelefonera han fixade köpte skal  han bytte o fixade",Disgust,0,0,0
2166,"Snabb service, trevlig personal som bjöd på det extra fattades en skev gan fixade skulle byta sim-kort intelefonera han fixade köpte skal  han bytte o fixade",Surprise,0,0,0
2167,Erik laggar är så trevlig och tillmötesgående Erik laggar har skött allt med våran försäljning på ett helt fantastiskt bra sätt Erik laggar är enligt oss en topp mäklare Vi är så nöjda Bitte/Affe,Joy,3,3,2
2167,Erik laggar är så trevlig och tillmötesgående Erik laggar har skött allt med våran försäljning på ett helt fantastiskt bra sätt Erik laggar är enligt oss en topp mäklare Vi är så nöjda Bitte/Affe,Fear,0,0,0
2167,Erik laggar är så trevlig och tillmötesgående Erik laggar har skött allt med våran försäljning på ett helt fantastiskt bra sätt Erik laggar är enligt oss en topp mäklare Vi är så nöjda Bitte/Affe,Anger,0,0,0
2167,Erik laggar är så trevlig och tillmötesgående Erik laggar har skött allt med våran försäljning på ett helt fantastiskt bra sätt Erik laggar är enligt oss en topp mäklare Vi är så nöjda Bitte/Affe,Sadness,0,0,0
2167,Erik laggar är så trevlig och tillmötesgående Erik laggar har skött allt med våran försäljning på ett helt fantastiskt bra sätt Erik laggar är enligt oss en topp mäklare Vi är så nöjda Bitte/Affe,Disgust,0,0,0
2167,Erik laggar är så trevlig och tillmötesgående Erik laggar har skött allt med våran försäljning på ett helt fantastiskt bra sätt Erik laggar är enligt oss en topp mäklare Vi är så nöjda Bitte/Affe,Surprise,0,0,0
2168,Alltid hjälpsamma vid olika händelser Löser mina problem på ett effektivt sätt De utförda arbetsuppgifter sköttes på ett för mig bra sätt,Joy,2,1,2
2168,Alltid hjälpsamma vid olika händelser Löser mina problem på ett effektivt sätt De utförda arbetsuppgifter sköttes på ett för mig bra sätt,Fear,0,0,0
2168,Alltid hjälpsamma vid olika händelser Löser mina problem på ett effektivt sätt De utförda arbetsuppgifter sköttes på ett för mig bra sätt,Anger,0,0,0
2168,Alltid hjälpsamma vid olika händelser Löser mina problem på ett effektivt sätt De utförda arbetsuppgifter sköttes på ett för mig bra sätt,Sadness,0,0,0
2168,Alltid hjälpsamma vid olika händelser Löser mina problem på ett effektivt sätt De utförda arbetsuppgifter sköttes på ett för mig bra sätt,Disgust,0,0,0
2168,Alltid hjälpsamma vid olika händelser Löser mina problem på ett effektivt sätt De utförda arbetsuppgifter sköttes på ett för mig bra sätt,Surprise,0,0,0
2169,"Vi köpte en villa och tycker att Nora gav ett mkt gott intryck, hade svar på alla våra frågor vi hade. Sedan kändes det väldigt tryggt vid kontraktskrivningen, de gick igenom alla punkter metodiskt och vi hade möjlighet att ställa frågor om det var ngt vi funderade på. Sedan att man fick alla papper samlat i en pärm var ett stort plus! Vi valde oxå att låta Husman hagberg förmedla vår bostad nu när vi skall sälja. Vi är mkt nöjda med Nora!",Joy,2,2,2
2169,"Vi köpte en villa och tycker att Nora gav ett mkt gott intryck, hade svar på alla våra frågor vi hade. Sedan kändes det väldigt tryggt vid kontraktskrivningen, de gick igenom alla punkter metodiskt och vi hade möjlighet att ställa frågor om det var ngt vi funderade på. Sedan att man fick alla papper samlat i en pärm var ett stort plus! Vi valde oxå att låta Husman hagberg förmedla vår bostad nu när vi skall sälja. Vi är mkt nöjda med Nora!",Fear,0,0,0
2169,"Vi köpte en villa och tycker att Nora gav ett mkt gott intryck, hade svar på alla våra frågor vi hade. Sedan kändes det väldigt tryggt vid kontraktskrivningen, de gick igenom alla punkter metodiskt och vi hade möjlighet att ställa frågor om det var ngt vi funderade på. Sedan att man fick alla papper samlat i en pärm var ett stort plus! Vi valde oxå att låta Husman hagberg förmedla vår bostad nu när vi skall sälja. Vi är mkt nöjda med Nora!",Anger,0,0,0
2169,"Vi köpte en villa och tycker att Nora gav ett mkt gott intryck, hade svar på alla våra frågor vi hade. Sedan kändes det väldigt tryggt vid kontraktskrivningen, de gick igenom alla punkter metodiskt och vi hade möjlighet att ställa frågor om det var ngt vi funderade på. Sedan att man fick alla papper samlat i en pärm var ett stort plus! Vi valde oxå att låta Husman hagberg förmedla vår bostad nu när vi skall sälja. Vi är mkt nöjda med Nora!",Sadness,0,0,0
2169,"Vi köpte en villa och tycker att Nora gav ett mkt gott intryck, hade svar på alla våra frågor vi hade. Sedan kändes det väldigt tryggt vid kontraktskrivningen, de gick igenom alla punkter metodiskt och vi hade möjlighet att ställa frågor om det var ngt vi funderade på. Sedan att man fick alla papper samlat i en pärm var ett stort plus! Vi valde oxå att låta Husman hagberg förmedla vår bostad nu när vi skall sälja. Vi är mkt nöjda med Nora!",Disgust,0,0,0
2169,"Vi köpte en villa och tycker att Nora gav ett mkt gott intryck, hade svar på alla våra frågor vi hade. Sedan kändes det väldigt tryggt vid kontraktskrivningen, de gick igenom alla punkter metodiskt och vi hade möjlighet att ställa frågor om det var ngt vi funderade på. Sedan att man fick alla papper samlat i en pärm var ett stort plus! Vi valde oxå att låta Husman hagberg förmedla vår bostad nu när vi skall sälja. Vi är mkt nöjda med Nora!",Surprise,1,0,0
2170,Har varit på en underbart skön och avslappnande behandling hos Louise. En otroligt trevlig kvinna som har kunden i fokus. Gå hit om du vill stressa ner och njuta. Fin lokal. Jag kan varmt rekommendera salongen till både män och kvinnor. Kram Eva,Joy,3,2,3
2170,Har varit på en underbart skön och avslappnande behandling hos Louise. En otroligt trevlig kvinna som har kunden i fokus. Gå hit om du vill stressa ner och njuta. Fin lokal. Jag kan varmt rekommendera salongen till både män och kvinnor. Kram Eva,Fear,0,0,0
2170,Har varit på en underbart skön och avslappnande behandling hos Louise. En otroligt trevlig kvinna som har kunden i fokus. Gå hit om du vill stressa ner och njuta. Fin lokal. Jag kan varmt rekommendera salongen till både män och kvinnor. Kram Eva,Anger,0,0,0
2170,Har varit på en underbart skön och avslappnande behandling hos Louise. En otroligt trevlig kvinna som har kunden i fokus. Gå hit om du vill stressa ner och njuta. Fin lokal. Jag kan varmt rekommendera salongen till både män och kvinnor. Kram Eva,Sadness,0,0,0
2170,Har varit på en underbart skön och avslappnande behandling hos Louise. En otroligt trevlig kvinna som har kunden i fokus. Gå hit om du vill stressa ner och njuta. Fin lokal. Jag kan varmt rekommendera salongen till både män och kvinnor. Kram Eva,Disgust,0,0,0
2170,Har varit på en underbart skön och avslappnande behandling hos Louise. En otroligt trevlig kvinna som har kunden i fokus. Gå hit om du vill stressa ner och njuta. Fin lokal. Jag kan varmt rekommendera salongen till både män och kvinnor. Kram Eva,Surprise,0,0,0
2171,Maten är ett skämt! Jag fick en torr hamburgare för 140 spänn och en stor höf pommes som knappast var färdiga. Sedan tog det 30 min innan vi fick maten och vi hade bråttom. Var det mycket folk 18:30? Absolut inte så de skulle kunna rappa på. Polaren fick hundra spänn för lite i växel. Såklart de inte fick en spänn i dricks!,Joy,0,0,0
2171,Maten är ett skämt! Jag fick en torr hamburgare för 140 spänn och en stor höf pommes som knappast var färdiga. Sedan tog det 30 min innan vi fick maten och vi hade bråttom. Var det mycket folk 18:30? Absolut inte så de skulle kunna rappa på. Polaren fick hundra spänn för lite i växel. Såklart de inte fick en spänn i dricks!,Fear,0,0,0
2171,Maten är ett skämt! Jag fick en torr hamburgare för 140 spänn och en stor höf pommes som knappast var färdiga. Sedan tog det 30 min innan vi fick maten och vi hade bråttom. Var det mycket folk 18:30? Absolut inte så de skulle kunna rappa på. Polaren fick hundra spänn för lite i växel. Såklart de inte fick en spänn i dricks!,Anger,2,3,3
2171,Maten är ett skämt! Jag fick en torr hamburgare för 140 spänn och en stor höf pommes som knappast var färdiga. Sedan tog det 30 min innan vi fick maten och vi hade bråttom. Var det mycket folk 18:30? Absolut inte så de skulle kunna rappa på. Polaren fick hundra spänn för lite i växel. Såklart de inte fick en spänn i dricks!,Sadness,0,0,0
2171,Maten är ett skämt! Jag fick en torr hamburgare för 140 spänn och en stor höf pommes som knappast var färdiga. Sedan tog det 30 min innan vi fick maten och vi hade bråttom. Var det mycket folk 18:30? Absolut inte så de skulle kunna rappa på. Polaren fick hundra spänn för lite i växel. Såklart de inte fick en spänn i dricks!,Disgust,2,3,1
2171,Maten är ett skämt! Jag fick en torr hamburgare för 140 spänn och en stor höf pommes som knappast var färdiga. Sedan tog det 30 min innan vi fick maten och vi hade bråttom. Var det mycket folk 18:30? Absolut inte så de skulle kunna rappa på. Polaren fick hundra spänn för lite i växel. Såklart de inte fick en spänn i dricks!,Surprise,2,0,0
2172,Det var kanon bra. Rekommenderar starkt.,Joy,3,2,3
2172,Det var kanon bra. Rekommenderar starkt.,Fear,0,0,0
2172,Det var kanon bra. Rekommenderar starkt.,Anger,0,0,0
2172,Det var kanon bra. Rekommenderar starkt.,Sadness,0,0,0
2172,Det var kanon bra. Rekommenderar starkt.,Disgust,0,0,0
2172,Det var kanon bra. Rekommenderar starkt.,Surprise,0,0,0
2173,Det saknades ett fäste bara annars ok. Kanske lite högt pris ändå.  Hoppas på att det är kvalité,Joy,1,0,0
2173,Det saknades ett fäste bara annars ok. Kanske lite högt pris ändå.  Hoppas på att det är kvalité,Fear,0,1,0
2173,Det saknades ett fäste bara annars ok. Kanske lite högt pris ändå.  Hoppas på att det är kvalité,Anger,0,0,0
2173,Det saknades ett fäste bara annars ok. Kanske lite högt pris ändå.  Hoppas på att det är kvalité,Sadness,1,1,0
2173,Det saknades ett fäste bara annars ok. Kanske lite högt pris ändå.  Hoppas på att det är kvalité,Disgust,0,0,0
2173,Det saknades ett fäste bara annars ok. Kanske lite högt pris ändå.  Hoppas på att det är kvalité,Surprise,0,0,0
2174,Bra och snabb service. Bambustrumporna helt ok. Kul att det finns olika färger att välja på.,Joy,2,1,1
2174,Bra och snabb service. Bambustrumporna helt ok. Kul att det finns olika färger att välja på.,Fear,0,0,0
2174,Bra och snabb service. Bambustrumporna helt ok. Kul att det finns olika färger att välja på.,Anger,0,0,0
2174,Bra och snabb service. Bambustrumporna helt ok. Kul att det finns olika färger att välja på.,Sadness,0,0,0
2174,Bra och snabb service. Bambustrumporna helt ok. Kul att det finns olika färger att välja på.,Disgust,0,0,0
2174,Bra och snabb service. Bambustrumporna helt ok. Kul att det finns olika färger att välja på.,Surprise,0,0,0
2175,"Serviceminded tills pengarna var på kontot. Har nu problem med vatten som sipprar från pumpen, men Thomas varken svara på telefon eller mail. Bra och saklig genomgång, snabb och smidig installation. Kan varmt rekommendera. /Magnus ",Joy,2,1,1
2175,"Serviceminded tills pengarna var på kontot. Har nu problem med vatten som sipprar från pumpen, men Thomas varken svara på telefon eller mail. Bra och saklig genomgång, snabb och smidig installation. Kan varmt rekommendera. /Magnus ",Fear,0,0,0
2175,"Serviceminded tills pengarna var på kontot. Har nu problem med vatten som sipprar från pumpen, men Thomas varken svara på telefon eller mail. Bra och saklig genomgång, snabb och smidig installation. Kan varmt rekommendera. /Magnus ",Anger,1,0,1
2175,"Serviceminded tills pengarna var på kontot. Har nu problem med vatten som sipprar från pumpen, men Thomas varken svara på telefon eller mail. Bra och saklig genomgång, snabb och smidig installation. Kan varmt rekommendera. /Magnus ",Sadness,2,0,0
2175,"Serviceminded tills pengarna var på kontot. Har nu problem med vatten som sipprar från pumpen, men Thomas varken svara på telefon eller mail. Bra och saklig genomgång, snabb och smidig installation. Kan varmt rekommendera. /Magnus ",Disgust,0,2,0
2175,"Serviceminded tills pengarna var på kontot. Har nu problem med vatten som sipprar från pumpen, men Thomas varken svara på telefon eller mail. Bra och saklig genomgång, snabb och smidig installation. Kan varmt rekommendera. /Magnus ",Surprise,0,0,0
2176,"Gick väldigt smidigt att köpa bostad genom Viktor. Han var engagerad och ville göra ett bra jobb, bostadsaffären gick mycket snabbt och smidigt.",Joy,2,2,2
2176,"Gick väldigt smidigt att köpa bostad genom Viktor. Han var engagerad och ville göra ett bra jobb, bostadsaffären gick mycket snabbt och smidigt.",Fear,0,0,0
2176,"Gick väldigt smidigt att köpa bostad genom Viktor. Han var engagerad och ville göra ett bra jobb, bostadsaffären gick mycket snabbt och smidigt.",Anger,0,0,0
2176,"Gick väldigt smidigt att köpa bostad genom Viktor. Han var engagerad och ville göra ett bra jobb, bostadsaffären gick mycket snabbt och smidigt.",Sadness,0,0,0
2176,"Gick väldigt smidigt att köpa bostad genom Viktor. Han var engagerad och ville göra ett bra jobb, bostadsaffären gick mycket snabbt och smidigt.",Disgust,0,0,0
2176,"Gick väldigt smidigt att köpa bostad genom Viktor. Han var engagerad och ville göra ett bra jobb, bostadsaffären gick mycket snabbt och smidigt.",Surprise,0,0,0
2177,"Riktig oärlig företag. Flyttkillarna gjorde sitt jobb men deras chef var en bluff. Väl på plats meddelade de att jag måste swisha samma kväll och att faktura inte var något de kunde skicka. Jag pratade med arbetsledaren och meddelade att jag inte var beredd på att swisha men att jag kunde ordna det under kvällen. När allt var lastad och väl på plats på nya stället säger de att jag måste swisha innan de lastar av. Jag försökte framföra att deras arbetsledare per telefon några timmar tidigare sagt att det var ok att swisha senare under kvällen. En annan chef som fanns på plats då, påstod att den förra arbetsledaren inte sagt något sånt och att om jag inte swishade på en gång skulle de ta med sig mina saker. Hur skulle de annars lita på att jag skulle betala? En timme senare löste jag det genom att be en familjemedlem sätta in summan så fort hen kom hem. Då ville de att jag skulle betala för den tid de hade väntat på betalning. Sedan hade jag även bestämlt städning. De hade inte städat balkongen alls. När jag frågade varför det inte var städat där menade de att det fanns saker där som de inte kunde flytta. De syftade då på ett litet hörn där några blommor fanns kvar eftersom att flyttkillarna inte ville ta med det då de var rädda att grenar skulle gå av. Så jag åkte tillbaka och flyttade blommorna själv och så oförskämt svarar företaget. Rekommenderar inte de alls. Finns massa dolda avgifter även så som 50 kr bensin, en timme fram och tillbaka restid, 10 min paus per timme (som ju är ok men varför upplyser de inte om det?) Samt så tar de betalt för att leverera flyttkartonger. Och det där med garanti på städningen? En jäkla bluff visade det sig. Anlita inte det här bluff företaget! ",Joy,0,0,0
2177,"Riktig oärlig företag. Flyttkillarna gjorde sitt jobb men deras chef var en bluff. Väl på plats meddelade de att jag måste swisha samma kväll och att faktura inte var något de kunde skicka. Jag pratade med arbetsledaren och meddelade att jag inte var beredd på att swisha men att jag kunde ordna det under kvällen. När allt var lastad och väl på plats på nya stället säger de att jag måste swisha innan de lastar av. Jag försökte framföra att deras arbetsledare per telefon några timmar tidigare sagt att det var ok att swisha senare under kvällen. En annan chef som fanns på plats då, påstod att den förra arbetsledaren inte sagt något sånt och att om jag inte swishade på en gång skulle de ta med sig mina saker. Hur skulle de annars lita på att jag skulle betala? En timme senare löste jag det genom att be en familjemedlem sätta in summan så fort hen kom hem. Då ville de att jag skulle betala för den tid de hade väntat på betalning. Sedan hade jag även bestämlt städning. De hade inte städat balkongen alls. När jag frågade varför det inte var städat där menade de att det fanns saker där som de inte kunde flytta. De syftade då på ett litet hörn där några blommor fanns kvar eftersom att flyttkillarna inte ville ta med det då de var rädda att grenar skulle gå av. Så jag åkte tillbaka och flyttade blommorna själv och så oförskämt svarar företaget. Rekommenderar inte de alls. Finns massa dolda avgifter även så som 50 kr bensin, en timme fram och tillbaka restid, 10 min paus per timme (som ju är ok men varför upplyser de inte om det?) Samt så tar de betalt för att leverera flyttkartonger. Och det där med garanti på städningen? En jäkla bluff visade det sig. Anlita inte det här bluff företaget! ",Fear,1,0,0
2177,"Riktig oärlig företag. Flyttkillarna gjorde sitt jobb men deras chef var en bluff. Väl på plats meddelade de att jag måste swisha samma kväll och att faktura inte var något de kunde skicka. Jag pratade med arbetsledaren och meddelade att jag inte var beredd på att swisha men att jag kunde ordna det under kvällen. När allt var lastad och väl på plats på nya stället säger de att jag måste swisha innan de lastar av. Jag försökte framföra att deras arbetsledare per telefon några timmar tidigare sagt att det var ok att swisha senare under kvällen. En annan chef som fanns på plats då, påstod att den förra arbetsledaren inte sagt något sånt och att om jag inte swishade på en gång skulle de ta med sig mina saker. Hur skulle de annars lita på att jag skulle betala? En timme senare löste jag det genom att be en familjemedlem sätta in summan så fort hen kom hem. Då ville de att jag skulle betala för den tid de hade väntat på betalning. Sedan hade jag även bestämlt städning. De hade inte städat balkongen alls. När jag frågade varför det inte var städat där menade de att det fanns saker där som de inte kunde flytta. De syftade då på ett litet hörn där några blommor fanns kvar eftersom att flyttkillarna inte ville ta med det då de var rädda att grenar skulle gå av. Så jag åkte tillbaka och flyttade blommorna själv och så oförskämt svarar företaget. Rekommenderar inte de alls. Finns massa dolda avgifter även så som 50 kr bensin, en timme fram och tillbaka restid, 10 min paus per timme (som ju är ok men varför upplyser de inte om det?) Samt så tar de betalt för att leverera flyttkartonger. Och det där med garanti på städningen? En jäkla bluff visade det sig. Anlita inte det här bluff företaget! ",Anger,3,3,0
2177,"Riktig oärlig företag. Flyttkillarna gjorde sitt jobb men deras chef var en bluff. Väl på plats meddelade de att jag måste swisha samma kväll och att faktura inte var något de kunde skicka. Jag pratade med arbetsledaren och meddelade att jag inte var beredd på att swisha men att jag kunde ordna det under kvällen. När allt var lastad och väl på plats på nya stället säger de att jag måste swisha innan de lastar av. Jag försökte framföra att deras arbetsledare per telefon några timmar tidigare sagt att det var ok att swisha senare under kvällen. En annan chef som fanns på plats då, påstod att den förra arbetsledaren inte sagt något sånt och att om jag inte swishade på en gång skulle de ta med sig mina saker. Hur skulle de annars lita på att jag skulle betala? En timme senare löste jag det genom att be en familjemedlem sätta in summan så fort hen kom hem. Då ville de att jag skulle betala för den tid de hade väntat på betalning. Sedan hade jag även bestämlt städning. De hade inte städat balkongen alls. När jag frågade varför det inte var städat där menade de att det fanns saker där som de inte kunde flytta. De syftade då på ett litet hörn där några blommor fanns kvar eftersom att flyttkillarna inte ville ta med det då de var rädda att grenar skulle gå av. Så jag åkte tillbaka och flyttade blommorna själv och så oförskämt svarar företaget. Rekommenderar inte de alls. Finns massa dolda avgifter även så som 50 kr bensin, en timme fram och tillbaka restid, 10 min paus per timme (som ju är ok men varför upplyser de inte om det?) Samt så tar de betalt för att leverera flyttkartonger. Och det där med garanti på städningen? En jäkla bluff visade det sig. Anlita inte det här bluff företaget! ",Sadness,0,0,0
2177,"Riktig oärlig företag. Flyttkillarna gjorde sitt jobb men deras chef var en bluff. Väl på plats meddelade de att jag måste swisha samma kväll och att faktura inte var något de kunde skicka. Jag pratade med arbetsledaren och meddelade att jag inte var beredd på att swisha men att jag kunde ordna det under kvällen. När allt var lastad och väl på plats på nya stället säger de att jag måste swisha innan de lastar av. Jag försökte framföra att deras arbetsledare per telefon några timmar tidigare sagt att det var ok att swisha senare under kvällen. En annan chef som fanns på plats då, påstod att den förra arbetsledaren inte sagt något sånt och att om jag inte swishade på en gång skulle de ta med sig mina saker. Hur skulle de annars lita på att jag skulle betala? En timme senare löste jag det genom att be en familjemedlem sätta in summan så fort hen kom hem. Då ville de att jag skulle betala för den tid de hade väntat på betalning. Sedan hade jag även bestämlt städning. De hade inte städat balkongen alls. När jag frågade varför det inte var städat där menade de att det fanns saker där som de inte kunde flytta. De syftade då på ett litet hörn där några blommor fanns kvar eftersom att flyttkillarna inte ville ta med det då de var rädda att grenar skulle gå av. Så jag åkte tillbaka och flyttade blommorna själv och så oförskämt svarar företaget. Rekommenderar inte de alls. Finns massa dolda avgifter även så som 50 kr bensin, en timme fram och tillbaka restid, 10 min paus per timme (som ju är ok men varför upplyser de inte om det?) Samt så tar de betalt för att leverera flyttkartonger. Och det där med garanti på städningen? En jäkla bluff visade det sig. Anlita inte det här bluff företaget! ",Disgust,0,0,0
