id,text,anger,disgust,fear,joy,sadness
afr_train_track_a_00646,Ek skroom ook nie om dit in die openbaar te sê nie.,0,0,0,0,0
afr_train_track_a_00647,Verlede week het die Premier met die munisipale bestuurders en burgemeesters van die Wes-Kaap vergader.,0,0,0,0,0
afr_train_track_a_00648,"Wanneer so 'n donker, dreigende onweer oor die aarde losbars moes die ondigte deure en klapvenstertjies styf toegemaak word.",0,0,1,0,0
afr_train_track_a_00649,"Ek het aan die einde van 2009 die eerste, en Bergriviere besoek met die fokus op besoedeling.",0,0,0,0,0
afr_train_track_a_00650,Daar is baie mense in ons gemeenskappe sonder werk wat bereid sal wees om met trots te dien.,0,0,0,1,1
afr_train_track_a_00651,Op Olyfkloof is hy tans besig met die vestiging van ses ha olyfbome en een ha Colombar.,0,0,0,0,0
afr_train_track_a_00652,"Hiemstra noem die oorspronklike Duitse werk ""die grootste suksesboek van alle tye"".",0,0,0,1,0
afr_train_track_a_00653,Die harde werklikheid is dat ons mekaar nodig het en dat nie een van ons op ons eie sal oorleef nie.,0,0,1,0,1
afr_train_track_a_00654,"Die derde een glimlag en sê, ""Nee wat, ek het beter as julle albei gevaar.",0,0,0,1,0
afr_train_track_a_00655,Ons skep 52 Paroolrade dwarsoor die land.,0,0,0,0,0
afr_train_track_a_00656,Derhalwe is daar 'n inloop-yskas en inloop-vrieskas in die uitbreiding ingebou vir die kort-- en mediumtermyn berging van monsters.,0,0,0,0,0
afr_train_track_a_00657,"Miljoene eksemplare daarvan is verkoop, en dis in verskeie tale oorgesit.",0,0,0,1,0
afr_train_track_a_00658,Maar daar word vandag nie net Afrikaans gepraat nie.,0,0,0,0,0
afr_train_track_a_00659,Ons sal ook voortgaan met ons voorbereidings vir die instelling van 'n nasionale gesondheidsorgversekeringstelsel.,0,0,0,1,0
afr_train_track_a_00660,Die aanleg sal ongeveer 95 000 ton hoëproteïen-veevoer (gedroogde distileergraan met oplossings) produseer.,0,0,0,1,0
afr_train_track_a_00661,"B. van Rensburg het voordragprogramme, lesings en poësieplate van M.P.O.",0,0,0,0,0
afr_train_track_a_00662,Daarin word die Afrikaanse taal as die nuwe Afrika-taal sterk onder die aandag van die Duitse lesers gebring.,0,0,0,1,0
afr_train_track_a_00663,"Ons sal die nodige stappe doen om die aksieprogram wat uit dié proses van die postuuroorsig sal voortvloei, in werking te stel.",0,0,0,0,0
afr_train_track_a_00664,"Ettie Williams was met vakansie, maar sy het per pos die beloofde manuskripte van Identikit, Klawervier en Koors gestuur.",0,0,0,1,0
afr_train_track_a_00665,In 2005 is 'n maatskappy gestig wat handel dryf as Hoogland Boerdery.,0,0,0,0,0
afr_train_track_a_00666,Postma dadelik geïnformeer of sy kan saamgaan.,0,0,0,0,0
afr_train_track_a_00667,Verskeie plase wat spog met wynmakers en kaasmakers wat in Boergondië opgelei is en wat reeds kampioenwyne en -kase op die mark het.,0,0,0,1,0
afr_train_track_a_00668,"Ek dink dat grondhervorming en sosiale sake die fokus weg van landbou geneem het die laaste ruk, en ek wil dit regstel.",1,0,0,0,1
afr_train_track_a_00669,Dus het NALN uitnodigings aan Bloemfonteinse hoërskole gestuur om op die skrywer se verjaardag in die Museum te kom besoek aflê.,0,0,0,0,0
afr_train_track_a_00670,André is reeds die afgelope vier jaar besig om olyfbome op groot skaal te kweek.,0,0,0,0,0
afr_train_track_a_00671,"Uiteraard kan ek, binne die toegelate tyd, nie op al die seëls ingaan nie.",0,0,0,0,0
afr_train_track_a_00672,Verskeie opvoedkundiges van die groter Bloemfontein het ook die verrigtinge bygewoon.,0,0,0,1,0
afr_train_track_a_00673,Totale onkostes vir hierdie hele projek sou min of meer 35 000 pond beloop.,0,0,0,0,0
afr_train_track_a_00674,Plaaswerkeraangeleenthede is een van die hoofprioriteite van die Departement Landbou in die Wes-Kaap.,0,0,0,1,0
afr_train_track_a_00675,Dit impliseer ook ’n vinnige afname in regeringskuldvlakke wanneer toestande weer ’n gunstige wending neem.,0,0,0,1,0
afr_train_track_a_00676,Ons bepaal die agenda.,0,0,0,0,0
afr_train_track_a_00677,Sonder hierdie aksies word vleis nie aanvaar in lande waarheen dit uitgevoer word nie.,0,0,0,0,0
afr_train_track_a_00678,Dit is die nuwe beleidsrigting van Korrektiewe Dienste.,0,0,0,0,0
afr_train_track_a_00679,Dit was die geweldige Transvaalse donderstorms.,0,0,1,0,1
afr_train_track_a_00680,Die naam van haar grootouers se plaas kort anderkant Calvinia was Kokkoboos - dit sing soos die bergstroom waaruit die vrugteboord natgelei is.,0,0,0,1,0
afr_train_track_a_00681,Malherbe se oupagrootjie waarskynlik 'n broer van die Toeriens se oupa was.,0,0,0,0,0
afr_train_track_a_00682,Verantwoordelike vennootskappe tussen kommersiële- en opkomende boere kan baie van die huidige probleme aanspreek.,0,0,0,1,0
afr_train_track_a_00683,"Dit sluit in plaaslike-infrastruktuur- en tersiêre projekte en geletterdheidsprojekte, tuisgebaseerde versorging, skoolinstandhouding en vroeëkindontwikkelings-inisiatiewe.",0,0,0,0,0
afr_train_track_a_00684,Dit is in elk geval hoog tyd dat die magte by die provinsie berus.,0,0,0,0,0
afr_train_track_a_00685,Maar het één enkel Kersfeesdag!,0,0,0,1,0
afr_train_track_a_00686,Die VF het planne en u het vanaand lank daarna geluister.,0,0,0,0,0
afr_train_track_a_00687,"Alle programme sal op die plaas, Elsenburg, hoofkantoor van die Wes-Kaapse Departement Landbou buite Stellenbosch, aangebied word.",0,0,0,0,0
afr_train_track_a_00688,"Kennis van veiligheidsmaatreëls in en naby water ten opsigte van getye seestrome, windrigtings en plaaslike omstandighede.",0,0,1,0,0
afr_train_track_a_00689,"Ná die brand het slegs die skelet van die ou gebou nog gestaan, en dit het gedien as raamwerk van die nuwe.",0,0,0,1,1
afr_train_track_a_00690,Hierdie Universiteit het dwarsdeur ons land se geskiedenis 'n baie belangrike rol respeel in die ontwikkelingsgang van Suid-Afrika.,0,0,0,1,0
afr_train_track_a_00691,By Die Boerevrou (die titel ná Junie 1920) het hy die skrywer M.E.R.,0,0,0,0,0
afr_train_track_a_00692,Die onderwys het my nog altyd na aan die hart gelê.,0,0,0,1,0
afr_train_track_a_00693,Uit Pretoria het prof. Piet Roodt aantekeninge en handgeskrewe gedigte van bekende skrywers namens prof. A.P.B.,0,0,0,0,0
afr_train_track_a_00694,Die oorblywende dele van die MBA bestaan uit gekontroleerde sones waar visvang toegelaat kan word.,0,0,0,0,0
afr_train_track_a_00695,Ons betreur dit dat die NP na sy mislukkings op Kempton Park hieraan nie wou deelneem nie.,0,0,0,0,1
afr_train_track_a_00696,"In elk geval is die meeste van die ingrypings dinge wat die Regering alreeds doen, alhoewel dit nie genoegsaam geïntegreerd is nie.",0,0,0,1,1
afr_train_track_a_00697,Dit is 'n eerste vir Suid-Afrika.,0,0,0,1,0
afr_train_track_a_00698,"Ons is nie net trots op jou prestasies nie, maar op die dapper manier waarop jy jou beproewinge dra en aanvaar.",0,0,0,1,0
afr_train_track_a_00699,"Om betroubare kragtoevoer te verseker, het ons 'n Inter-Ministeriële Komitee oor Energie ingestel, om 'n 20-jaar geïntegreerde hulpbronplan te ontwikkel.",0,0,0,1,0
afr_train_track_a_00700,Ons herbevestig ons innige dankbaarheid teenoor die internasionale gemeenskap vir hul onwrikbare steun vir ons stryd.,0,0,0,1,0
afr_train_track_a_00701,"Laat ons hande neem en op 'n georganiseerde wyse die baie uitdagings, om misdaad te bekamp, aanvat.",0,0,0,1,0
afr_train_track_a_00702,Ons sal saam met ander rolspelers die situasie monitor.,0,0,0,0,0
afr_train_track_a_00703,"En al sê hulle ook moet op prinse (en prinsesse en meerminne) nie vertrou nie, weet ons van beter.",0,0,0,1,0
afr_train_track_a_00704,Ons is baie bly om hierdie spesiale aand saam met u te kan deel.,0,0,0,1,0
afr_train_track_a_00705,In die doopregister word sy geboortedatum aangegee as 13 Augustus.,0,0,0,0,0
afr_train_track_a_00706,"Ons land het te lank dit wat lelik en weersinwekkend in die menslike samelewing is, bevat en verteenwoordig ...",1,0,0,0,1
afr_train_track_a_00707,Dit was hy wat die bal aan die rol gesit het met gesprekke oor die moontlike vrylating van politieke gevangenes.,0,0,0,1,0
afr_train_track_a_00708,Dit is hul politieke leiers wat die ongekende stap geneem het om deel te neem aan die onderhandelde oordrag van politieke mag.,0,0,0,0,0
afr_train_track_a_00709,In Arbeidsgenot se tuin het die skaduwee van die sonnewyser intussen aangeskuif.,0,0,0,0,0
afr_train_track_a_00710,"Ons moet ons houdings, ons waardes en ons sedes ondersoek.",0,0,1,0,1
afr_train_track_a_00711,"Ons wil hierdie werk, waarmee daar reeds begin is, vanjaar afhandel.",0,0,0,0,0
afr_train_track_a_00712,Dit is amper asof die geskiedenis homself herhaal op dag en datum.,0,0,0,0,0
afr_train_track_a_00713,Dit is ook so bevestig met die SAVBK (Volstruis Besigheidskamer) wat hulle produsente ingelig het.,0,0,0,0,0
afr_train_track_a_00714,Daar is baie sake waar ons kan saamwerk.,0,0,0,1,0
afr_train_track_a_00715,U weet dat om voorentoe in die lewe te vorder harde werk en toewyding verg.,0,0,1,0,0
afr_train_track_a_00716,"Opvoedkundige instansies soos die Vrystaatse Universiteit, Bloemfontein Vista en Welkom Vista het afgevaardigdes gestuur.",0,0,0,0,0
afr_train_track_a_00717,Ek hoop dat hierdie jaarvergadering ook vir u suksesvol sal afloop.,0,0,0,1,0
afr_train_track_a_00718,"Nee, ek weet nie, Oom,"" antwoord Katotjie, omdat hy na haar kyk.",0,0,0,0,0
afr_train_track_a_00719,Hierdie onmiddellike maatreëls sal gelei word deur die beginsel van 'n teensikliese fiskale beleid.,0,0,0,0,0
afr_train_track_a_00720,Daarom wil ek ook my dank uitspreek vir die pragtige inisiatief wat u hier geneem het.,0,0,0,1,0
afr_train_track_a_00721,Dit is tyd vir die fees om te begin.,0,0,0,1,0
afr_train_track_a_00722,Hierdie byeenkoms het reeds sy merk deeglik op die Suid-Afrikaanse Landboukalender gemaak.,0,0,0,0,0
afr_train_track_a_00723,Hierdie drie punte is nou uitgebrei met die insluiting van elemente soos onder meer ondernemingsontwikkeling sowel as landelike ontwikkeling.,0,0,0,1,0
afr_train_track_a_00724,Daar is reeds vanjaar 58 nieroorplantings by Groote Schuur Hospitaal gedoen vergeleke met slegs 51 vir die hele jaar verlede jaar.,0,0,0,1,0
afr_train_track_a_00725,Vergeefs nog wagtend daar sit sy.,0,0,0,0,0
afr_train_track_a_00726,Ek het verneem van hartseer verhale van boere wat genoodsaak is om implemente te moet verkoop om veevoer te kan koop.,0,0,0,0,1
afr_train_track_a_00727,"Ons het ’n stelsel van gesonde interregeringsverhoudings tussen alle sfere opgebou, en integrasie binne en tussen hulle verbeter.",0,0,0,1,0
afr_train_track_a_00728,Ons is beïndruk deur die entoesiasme van die jeug oor hierdie geleentheid.,0,0,0,1,0
afr_train_track_a_00729,Ons sal ook aanhou om spesiale aandag te skenk aan die uitdaging van anti-kompeterende gedrag deur sommige van ons korporasies.,0,0,0,1,0
afr_train_track_a_00730,Agbare lede sal bekend wees met meeste van die data oor kwessies rakende maatskaplike dienste.,0,0,0,0,0
afr_train_track_a_00731,Dit is lekker om hier te wees.,0,0,0,1,0
afr_train_track_a_00732,"Maar voor ek dit doen, laat my toe om iets te sê oor xenofobia en water.",0,0,0,0,0
afr_train_track_a_00733,"En hier, op Donkerhoek, het ek op 17 Februarie 1885 die eerste lewenslig aanskou.",0,0,0,1,0
afr_train_track_a_00734,Baie beroepe in landbou is 'n wetenskap en dit gaan verder as net op die plaas werk.,0,0,0,0,0
afr_train_track_a_00735,Die PKMG is 'n implementeringsagentskap wat in oorleg met die kantoor van die Subprogram: Plaaswerkerontwikkeling die sosiale uitdrukking van die plaaswerkersgemeenskap ontgin.,0,0,0,0,0
afr_train_track_a_00736,Dit is tyd dat die Weskus sy regmatige prominensie in Wes-Kaapse toerisme-brosjures kry.,0,0,0,0,0
afr_train_track_a_00737,Geld is reeds aan Sentech toegewys om 'n koordlose Internetgroothandelaar te word en om sy digitasie te finansier.,0,0,0,0,0
afr_train_track_a_00738,Die noodsaak vir die effektiewe beskerming van minderhede het niks met apartheid of rassisme te doen nie.,1,0,0,0,0
afr_train_track_a_00739,"Nou sal julle vir my sê, maar Premier jy weet nie wat hier aangaan en hoe swaar ons kry nie.",1,0,0,0,0
afr_train_track_a_00740,Dit kan elke werksdag by die munisipale kantore gedoen word tot tyd en wyl die kieserslys afgesluit word.,0,0,0,0,0
afr_train_track_a_00741,In die nege jaar van skoolbeheer wat nou agter die rug is moet die beklemtoon dat `n hele paar suksesse behaal is.,0,0,0,1,0
afr_train_track_a_00742,Elke persoon en elke gemeenskap behoort tuis en ingeslote te voel in die nuwe Suid-Afrika wat ons besig is om tesame te bou.,0,0,0,1,0
afr_train_track_a_00743,U wil op 'n sinvolle wyse deel word en help rigting gee aan hierdie proses - anders was u nie hier nie.,0,0,0,0,0
afr_train_track_a_00744,"In 2006/07 het die Raad van Direkteure 'n vyfjaar beleggngsplan van R64,5 biljoen van stapel gestuur.",0,0,0,0,0
afr_train_track_a_00745,"In die konteks van ons visie om 'n Tuiste vir Almal te word, is dit 'n besonder gepaste gebaar.",0,0,0,1,0
afr_train_track_a_00746,"Soveel skrywers aan wie ons die skrywers-kaarte met versoeke vir biografiese en ander inligting stuur, reageer positief op ons versoeke.",0,0,0,1,0
afr_train_track_a_00747,"Wanneer ons ouer mense nie meer verder kan gaan nie, sal die jongmense moet voortgaan om ons nuwe nasie te bou.",0,0,0,1,1
afr_train_track_a_00748,"Op die terrein van vervoer, sal ons ons padnetwerk in stand hou en uitbrei.",0,0,0,1,0
afr_train_track_a_00749,Ons is bly dat ons reddingspanne hulle kon gaan bystaan.,0,0,0,1,0
afr_train_track_a_00750,Die media se kommentaar daarop het gewissel van verbasing tot skok maar ook groot lof.,0,0,0,1,0
afr_train_track_a_00751,Die waarheid is dat die liedjie oorspronklik gesing is.,0,0,0,0,0
afr_train_track_a_00752,Albei van hulle is as lede van die eerste Advieskomitee (later Beheerraad/Adviesraad) van NALN benoem.,0,0,0,1,0
afr_train_track_a_00753,Ons moes by die kinders begin vir wie Langenhoven sewentig jaar gelede wou leer lees.,0,0,0,0,0
afr_train_track_a_00754,Die veranderende omstandighede in die vraag na landbouprodukte beteken dat die prys van produkte onbepaald onder druk gaan verkeer.,0,0,1,0,0
afr_train_track_a_00755,Hierdie inisiatiewe sal onderneem word ten einde die diepgrondige verhoudings wat ons binne die Suider Afrikaanse Doeane-Unie geniet.,0,0,0,1,0
afr_train_track_a_00756,"Soos gebruiklik het Danie Botha van Tafelberg Uitgewers ons baie gul ontvang en interessante manuskripte geskenk, o.a.",0,0,0,1,0
afr_train_track_a_00757,NALN besit egter oorspronklike tikskrifte en tikskrif-deurslagkopieë van Sita se pragtige briewe aan haar kleindogter Karin.,0,0,0,1,0
afr_train_track_a_00758,Die eiendom sal sy water verkry uit die nuwe Osplaasdam aanvullingskema wat teen Junie 2007 voltooi sal wees.,0,0,0,1,0
afr_train_track_a_00759,Die Vrystaters weet hoe om fees te vier.,0,0,0,1,0
afr_train_track_a_00760,Daar word gefokus op werk en dienslewering en nie beeldpoets nie.,0,0,0,1,0
afr_train_track_a_00761,"Loodsprogramme wat op volle belyning gerig is, is reeds in 13 distrikte en metros in werking gestel.",0,0,0,1,0
afr_train_track_a_00762,Ek sê onomwonde dat die plaaswerkergemeenskap die stiefkind van die nuwe Suid-Afrika is.,0,0,0,0,1
afr_train_track_a_00763,Maar die Weskussers sukkel om by die brood en botter uit te kom.,0,0,0,0,1
afr_train_track_a_00764,Altwee die jongmans het hulle stempel afgedruk op die Suid-Afrikaanse geskiedenis.,0,0,0,0,0
afr_train_track_a_00765,Dit gaan beteken dat dit effens langer gaan neem om ’n hoër trajek te bereik.,0,0,0,0,1
afr_train_track_a_00766,Kom ons aanvaar die uitdaging om die voortou te neem in die Wes-Kaap.,0,0,0,1,0
afr_train_track_a_00767,Ons weet egter dat hierdie en ander maatreëls nie die uitwerkings van die resessie heeltemal kan temper nie.,0,0,1,0,1
afr_train_track_a_00768,Tydens my besoek het ek ook 'n ter plaatse inspeksie van die beweerde gesloopte huise gedoen.,0,0,0,0,0
afr_train_track_a_00769,Hierdie jaar het 7- en 8-jaar-oud kinders toegang gekry.,0,0,0,1,0
afr_train_track_a_00770,Prof. Combrink was die eerste voorsitter van die Wes-Kaapse Taalkomitee wat op 14 April verlede jaar gestig is.,0,0,0,0,0
afr_train_track_a_00771,"Dink aan infrastruktuurontwikkeling, landbou verwante bedrywe en algemene besigheid en toerisme.",0,0,0,0,0
afr_train_track_a_00772,"Dit moet gebeur deur u ekonomiese selfstandig te maak deur middel van projekte soos hierdie, waarvan u deel is.",0,0,0,1,0
afr_train_track_a_00773,Ons ekonomie bly grotendeels afhanklik van mynbou en landbou vir uitvoere.,0,0,0,0,0
afr_train_track_a_00774,Die dorp van Stilbaai en sy mense is afhanklik van toegang tot die see en die getyrivier.,0,0,0,0,0
afr_train_track_a_00775,Die benadering is een van gesamentlike optrede eerder as wedersydse verwyt.,0,0,0,1,0
afr_train_track_a_00776,Ons moet egter nie die uitdagings onderskat wat ons in die gesig staar nie.,0,0,1,0,0
afr_train_track_a_00777,Ons sal aan die dringende implementering van hierdie planne aandag gee om sodoende die lewensgehalte van veral werkende mense te verhoog.,0,0,1,0,0
afr_train_track_a_00778,Daar moet 'n nouer verband getrek word tussen die wêreld van die formele onderwys en die wêreld van werk.,0,0,0,0,0
afr_train_track_a_00779,Ons beplan dus om die opleiding van 16 tot 25-jarige persone te verbeter in verdere onderwys-en-opleidingsfasiliteite.,0,0,0,1,0
afr_train_track_a_00780,"Christelike onderrig, wat in die staatskole binne amptelike skooltye verbode was, sou in die Gedenkschool fondament én sluitsteen vorm.",0,0,0,0,0
afr_train_track_a_00781,Ons kan nie langer toelaat dat ons mense ly nie.,1,1,0,0,1
afr_train_track_a_00782,Die plaas het lank braak gelê nadat 'n varkboerdery daar ten einde geloop het.,0,0,0,0,1
afr_train_track_a_00783,"In hierdie opsig gee ons erkenning aan Onkgopotse Tiro se neef, Pat Tlhagwana.",0,0,0,0,0
afr_train_track_a_00784,Daar is ook ander geboue en fasiliteite wat aan die Oaks Village Korporasie oorgedra word.,0,0,0,0,0
afr_train_track_a_00785,Dit sal bereik word deur beplanning asook prestasie-monitering en -evaluering te verbeter.,0,0,0,1,0
afr_train_track_a_00786,Ons het dit nou bereik.,0,0,0,1,0
afr_train_track_a_00787,Die Departement van Staatsdiens en Administrasie sal 'n moniteringstelsel opstel om die implementering van hierdie besluit te moniteer.,0,0,0,0,0
afr_train_track_a_00788,Daar is begin met die betaling van toelaes aan 74 000 kinders wat kwalifiseer vir die kindersorgtoelae.,0,0,0,1,0
afr_train_track_a_00789,So moet nou nie met dooie jakkalse agter aan jou bakkie se tralies dorp toe ry nie.,0,1,1,0,0
afr_train_track_a_00790,Gesamentlike pogings en beraadslaging is die kern in ons antwoord op hierdie noodtoestand.,0,0,0,1,0
afr_train_track_a_00791,"Dit sluit nie aankope en transaksies, die kapitaalwaarde van nuwe huurkontrakte en die verbeterings aan bestaande geboue in nie.",0,0,0,0,0
afr_train_track_a_00792,In my soektog na die oplossing van dié vraag het ek 'n interessante dossier raakgeloop.,0,0,0,0,0
afr_train_track_a_00793,Die afweer van 'n oorlog of slagting in April 1994 is tot ons krediet.,0,0,0,1,0
afr_train_track_a_00794,Die omgekeerde is natuurlik ook waar.,0,0,0,0,0
afr_train_track_a_00795,Die hersiening van die Tweetalige Woordeboek van D.B.,0,0,0,0,0
afr_train_track_a_00796,Ek glo dat dit die plig van die regering is om te sorg dat ons deur navorsing aan die voorpunt bly.,0,0,0,0,0
afr_train_track_a_00797,"Vir die Nasionale Pers sou sy vertrek egter 'n onherstelbare verlies gewees het"", lui die berig.",0,0,0,0,1
afr_train_track_a_00798,En ongetwyfeld was dit die gelukkigste tyd van ons lewe.,0,0,0,1,0
afr_train_track_a_00799,"Dalk minder so hier op die platteland, maar vir stadsmense is dit wel die realiteit.",0,0,0,0,0
afr_train_track_a_00800,Hieruit kan bepaal word wat die grootste behoefte is in terme van die opgradering van infrastruktuur en verskaffing van tegniese ondersteuning.,0,0,0,0,0
afr_train_track_a_00801,"Sy wysheid het ook duidelik geblyk uit die Harare Deklarasie, wat hy geskryf en onvermoeid bepleit het.",0,0,0,1,0
afr_train_track_a_00802,Landbou-opleiding beklee 'n belangrike plek in die diensleweringsketting aan begunstigdes van die regering se grondhervormingsprogram.,0,0,0,1,0
afr_train_track_a_00803,Ek is van mening dat hierdie simposium vandag dus op 'n baie goeie tydstip plaasvind.,0,0,0,1,0
afr_train_track_a_00804,Hierdie verbod het 'n R700 miljoen verlies tot gevolg gehad.,0,0,0,0,1
afr_train_track_a_00805,My oupa se pa is daar gebore.,0,0,0,0,0
afr_train_track_a_00806,President Jacob Zuma het 'n beroep op almal van ons gedoen om die onderwys 'n prioriteit te maak vir almal.,0,0,0,1,0
afr_train_track_a_00807,Ons ekonomie is gebaseer op ons minerale hulpbronne.,0,0,0,0,0
afr_train_track_a_00808,Deel met ons hoe jy voel.,0,0,0,0,1
afr_train_track_a_00809,Meer kos kan slegs geproduseer word deur harde en volgehoue inspanning.,0,0,1,0,0
afr_train_track_a_00810,Daarvoor maak ons beurse beskikbaar sodat plaaskinders hulle op Elsenburg kan kom toerus om hulle plek vol te staan binne landbou.,0,0,0,1,0
afr_train_track_a_00811,"Een van die gebiede waar ons probleme ondervind, is Xhosa-sprekende pasi nte wat sukkel om in provinsiale hospitale en klinieke te kommunikeer.",0,0,0,0,1
afr_train_track_a_00812,"Kykende vanuit die uitsigloosheid van die kulturele woestyntog van die afgelope paar dekades, het haar ideale inderdaad na anachronismes gelyk.",0,0,0,0,1
afr_train_track_a_00813,Pieter Pieterse het in handskrif agterop die foto die volledige dokumentasie gedoen wat dit nog meer waardevol maak.,0,0,0,1,0
afr_train_track_a_00814,Boere is immers die eerste linie van natuurbewaarders in die land.,0,0,0,0,0
afr_train_track_a_00815,Hierdie dossier word by NALN bewaar en bevat al die briewe en dokumente wat Brümmer gebruik het om die volgende artikel te skryf.,0,0,0,1,0
afr_train_track_a_00816,Maksimale indiensneming en die ontwikkeling van 'n vinnig groeiende ekonomie moet sterk in die fokus van u besinning by hierdie Kongres geplaas word.,0,0,1,0,0
afr_train_track_a_00817,Onthou wat ek vroeër gesê het oor die Oop Geleentheid Samelewing.,0,0,0,0,0
afr_train_track_a_00818,"Hulle sal ondersteun word deur die tegniese spanne van EDI Holdings, Eskom en die Nasionale Agentskap vir Energiedoeltreffendheid.",0,0,0,1,0
afr_train_track_a_00819,Ons moet almal saamstaan en saamwerk in hierdie opsig.,0,0,1,1,0
afr_train_track_a_00820,"Voormalige politieke gevangenes en veterane wat hier saam met ons is, was deel van daardie proses en kan getuig daarvan.",0,0,0,1,1
afr_train_track_a_00821,Daarbenewens sal elk van ons 27 000 skole deur amptenare van die Departement van Basiese Onderwys geassesseer word.,0,0,0,0,0
afr_train_track_a_00822,Hierdie vryheid kan duidelik gesien word in die feit dat ons reeds elf amptelike tale het.,0,0,0,1,0
afr_train_track_a_00823,Dit is 'n feit dat die Landbou SEB handves een doel het: om die basis van SEB te verbreed.,0,0,0,1,0
afr_train_track_a_00824,Die nuwe Stilbaai Mariene Bewaringsarea is 'n belangrike toevoeging tot die Suid Afrikaanse netwerk van MBAs.,0,0,0,1,0
afr_train_track_a_00825,Hulle moet hul tyd in die gevangenis uitdien.,1,0,0,0,0
afr_train_track_a_00826,"NALN beskik oor heelwat briewe en dokumente in hierdie kategorie, wat strek oor 'n tydperk van ongeveer 1940 tot 1984.",0,0,0,0,0
afr_train_track_a_00827,"NALN, soos alle museums, sal toenemend op borgskappe aangewese raak.",0,0,1,0,0
afr_train_track_a_00828,"Baie mense wat hul werk verloor het, was die broodwinners van arm families.",0,0,1,0,1
afr_train_track_a_00829,Dit beteken ook dat baie van u wat u lewe hier deurgebring het nie hiervandaan hoef pad te gee nie.,0,0,0,1,0
afr_train_track_a_00830,Maar ons is vandag hier om gedagtes te ruil.,0,0,0,1,0
afr_train_track_a_00831,Die artikel het wonderlike herinneringe aan my Ouma teruggebring.,0,0,0,1,0
afr_train_track_a_00832,Daar word reeds met die unies gekonsulteer.,0,0,0,0,0
afr_train_track_a_00833,"Aangesien Suid-Afrika 'n oop ekonomiese beleid volg, is ons voedselpryse die afgeleide van internasionale voedselpryse.",0,0,0,0,0
afr_train_track_a_00834,Hierdie plase in ons provinsie verskaf werk aan plus minus 200 000 werkers.,0,0,0,1,0
afr_train_track_a_00835,Gedurende Maart 2000 het die opvangsgebied van die Gamka Rivier buitengewone hoë reënval ervaar wat grootskaalse vloede en vloedskade veroorsaak het.,0,0,0,0,1
afr_train_track_a_00836,"Bettie Marais het ons letterlik duisende lêers met inligting oor elke boek en skrywer wat by hulle gepubliseer het, Bloemfontein toe versend.",0,0,0,1,0
afr_train_track_a_00837,"Die model stel ons in staat om die winsgewendheid van 'n etanolaanleg met mielies of koring as grondstof, wetenskaplik te ondersoek.",0,0,0,1,0
afr_train_track_a_00838,"Terwyl koring se prys met 36% gedaal het, het bruinbrood se prys in dieselfde tyd met 22% gestyg.",0,0,0,1,1
afr_train_track_a_00839,Dit sluit in ekonomiese sienings en kulturele voortbestaan deur die selfbeskikkingsbeginsel vir sy tussenvermoë.,0,0,0,0,0
afr_train_track_a_00840,Ontledings het aangetoon dat die waterverbruik van die Kaapse Metropool binnekort die voorsiening vanuit die beskikbare waterbronne gaan oortref.,0,0,1,0,0
afr_train_track_a_00841,"Maar, as dit nodig sou wees, is dit 'n ideaal waarvoor ek bereid is om te sterf.",0,0,0,1,0
afr_train_track_a_00842,Noem my sommer Koos.,0,0,0,1,0
afr_train_track_a_00843,"Terwyl die aantal toelae-begunstigdes in 1999 2,5 miljoen was, het dit teen 2008 vermeerder tot 12,4 miljoen.",0,0,0,1,0
afr_train_track_a_00844,In die nuwe Suid-Afrika durf ons hierdie les nie miskyk nie.,0,0,1,0,0
afr_train_track_a_00845,Die skenking sluit verder die manuskrip van 'n baie interessante ongepubliseerde roman in.,0,0,0,1,0
afr_train_track_a_00846,"Dinsdag, 5 Augustus se program is vir alle vroue betrokke by kommersiële boerdery.",0,0,0,0,0
afr_train_track_a_00847,Ons het hierdie jaar op verskeie terreine geleenthede aan plaaswerkers gebied om selfs oorsee opleiding te ontvang.,0,0,0,1,0
afr_train_track_a_00848,"Die tema vir die viering is Klimaatsveranderinge en die impak op ons oseane, kuslyne en lewens.",0,0,0,0,0
afr_train_track_a_00849,Die Cillié gesin het dit nogal gelukkig getref.,0,0,0,1,0
afr_train_track_a_00850,De Wet self nooit beweer dat sy dié liedjie geskryf het nie.,0,0,0,0,0
afr_train_track_a_00851,Suid-Afrika kan nie hierdie verlies aan kundigheid bekostig nie.,0,0,1,0,1
afr_train_track_a_00852,Geen kongres kan kitsformules optower nie.,0,0,0,0,0
afr_train_track_a_00853,In hierdie opsig is dit belangrik om te begryp dat demokrasie in multi-kulturele samelewings nie die simplistiese oorheersing deur die meerderheid beteken nie.,0,0,0,0,0
afr_train_track_a_00854,Hy is enig in sy soort.,0,0,0,0,0
afr_train_track_a_00855,"Benewens al sy verplig-tinge by die universiteit, leeskringe, ens.",0,0,0,0,0
afr_train_track_a_00856,"Ons het 'n aantal terreine geïdentifiseer waar ons in die toekoms verder gaan verbeter, soos om meer arbeidsintensiewe projekte te verseker.",0,0,0,1,0
afr_train_track_a_00857,Jy gee ons 'n slegte naam.,1,0,0,0,0
afr_train_track_a_00858,Met hierdie doel voor oë sal twee groot opnames in 2007 gemaak word.,0,0,0,0,0
